X,Y,C
187,88,4
189,1,4
56,17,0
852,66,2
571,36,3
803,32,2
573,12,3
580,61,3
243,26,4
321,73,4
375,97,1
24,100,0
352,11,4
284,63,4
235,62,4
702,63,3
111,52,0
395,77,1
441,24,1
807,7,2
505,83,1
186,44,4
453,51,1
774,87,2
262,41,4
860,27,2
229,46,4
263,3,4
189,51,4
660,44,3
441,27,1
198,48,4
775,72,2
494,93,1
163,99,0
17,69,0
341,48,4
238,94,4
355,74,4
365,84,1
272,39,4
153,63,0
478,71,1
446,42,1
571,3,3
386,27,1
202,29,4
409,53,1
575,6,3
5,30,0
412,76,1
628,24,3
485,69,1
272,54,4
172,99,0
826,78,2
533,97,1
867,65,2
797,95,2
891,76,2
652,6,3
140,35,0
258,45,4
737,31,2
265,20,4
711,37,3
679,95,3
399,85,1
234,75,4
71,82,0
125,56,0
589,73,3
653,53,3
632,16,3
412,5,1
415,69,1
17,74,0
786,23,2
591,46,3
650,100,3
162,39,0
528,37,1
169,50,0
538,49,3
881,74,2
49,96,0
355,66,4
23,67,0
198,82,4
778,22,2
653,96,3
309,24,4
691,77,3
699,92,3
383,69,1
29,93,0
22,62,0
9,35,0
568,35,3
382,91,1
85,66,0
68,12,0
729,10,2
384,69,1
671,99,3
29,84,0
879,6,2
809,71,2
647,23,3
217,78,4
37,85,0
215,82,4
624,24,3
402,32,1
700,64,3
112,77,0
73,87,0
357,45,1
82,46,0
286,91,4
137,43,0
61,33,0
675,64,3
478,90,1
836,46,2
300,86,4
11,89,0
297,61,4
309,13,4
893,81,2
138,93,0
482,55,1
602,61,3
94,25,0
753,72,2
53,26,0
214,67,4
535,34,1
3,27,0
476,22,1
332,10,4
745,40,2
293,11,4
510,6,1
778,17,2
308,27,4
22,2,0
661,80,3
178,22,4
563,35,3
54,98,0
338,26,4
276,31,4
465,23,1
802,10,2
361,78,1
869,84,2
171,4,0
662,86,3
648,37,3
397,84,1
555,96,3
896,17,2
342,13,4
409,42,1
287,9,4
620,28,3
596,66,3
55,25,0
523,2,1
544,18,3
857,64,2
626,83,3
381,48,1
693,76,3
305,41,4
881,89,2
539,21,3
64,95,0
38,13,0
169,97,0
844,78,2
584,34,3
560,1,3
575,99,3
228,28,4
571,99,3
856,10,2
342,30,4
596,68,3
454,62,1
105,52,0
763,4,2
240,35,4
419,68,1
493,82,1
309,41,4
240,74,4
538,65,3
763,35,2
890,55,2
606,69,3
793,49,2
151,92,0
454,54,1
13,46,0
356,33,1
208,63,4
704,15,3
173,57,0
109,92,0
227,29,4
8,18,0
892,92,2
108,77,0
2,80,0
468,86,1
522,19,1
114,44,0
827,87,2
332,32,4
125,19,0
17,73,0
384,26,1
865,38,2
394,29,1
218,80,4
293,31,4
463,6,1
1,99,0
697,7,3
841,96,2
655,97,3
99,47,0
771,98,2
280,20,4
146,57,0
188,2,4
105,68,0
855,26,2
44,27,0
439,21,1
234,62,4
147,98,0
330,66,4
638,18,3
559,47,3
25,43,0
98,6,0
556,22,3
613,36,3
541,65,3
700,71,3
671,30,3
327,30,4
754,67,2
183,34,4
225,99,4
498,32,1
37,17,0
263,11,4
703,50,3
610,78,3
233,4,4
275,50,4
66,68,0
591,64,3
443,24,1
758,33,2
335,31,4
217,43,4
881,43,2
85,45,0
44,58,0
639,83,3
639,19,3
792,52,2
770,87,2
507,47,1
520,70,1
494,17,1
45,33,0
205,88,4
865,15,2
396,99,1
75,2,0
759,64,2
22,90,0
672,80,3
862,62,2
353,6,4
258,56,4
392,85,1
273,19,4
657,35,3
411,98,1
74,14,0
328,67,4
861,2,2
762,16,2
411,50,1
56,71,0
457,56,1
485,89,1
125,69,0
283,48,4
151,100,0
886,35,2
589,98,3
138,24,0
728,22,2
718,24,2
645,70,3
892,70,2
587,45,3
46,64,0
5,6,0
483,38,1
73,54,0
728,55,2
273,15,4
654,95,3
831,45,2
379,46,1
581,35,3
891,64,2
58,52,0
527,19,1
885,72,2
50,59,0
112,41,0
450,71,1
684,29,3
638,60,3
817,58,2
758,41,2
768,28,2
742,66,2
408,89,1
45,23,0
400,25,1
846,31,2
274,86,4
171,37,0
268,80,4
359,83,1
838,4,2
236,61,4
235,61,4
546,41,3
805,45,2
726,62,2
282,27,4
388,80,1
131,77,0
196,88,4
18,90,0
38,23,0
260,41,4
564,75,3
212,5,4
661,25,3
504,39,1
344,9,4
435,43,1
542,32,3
39,75,0
300,2,4
886,49,2
357,82,1
698,30,3
641,64,3
671,15,3
322,47,4
507,18,1
564,57,3
441,92,1
168,54,0
66,36,0
421,67,1
87,38,0
163,20,0
647,74,3
323,23,4
736,59,2
532,32,1
135,51,0
341,49,4
588,80,3
530,10,1
212,22,4
403,79,1
821,51,2
453,88,1
138,64,0
176,8,0
615,59,3
381,37,1
140,59,0
564,99,3
104,75,0
479,71,1
332,9,4
593,67,3
882,53,2
880,42,2
592,98,3
351,74,4
878,10,2
794,57,2
150,79,0
663,55,3
135,4,0
240,11,4
615,22,3
183,5,4
311,78,4
777,90,2
803,38,2
435,2,1
281,92,4
617,73,3
883,99,2
807,79,2
11,46,0
448,88,1
666,20,3
537,54,3
877,73,2
807,90,2
513,36,1
277,86,4
778,23,2
313,89,4
205,46,4
812,24,2
240,48,4
576,67,3
274,23,4
100,45,0
86,19,0
863,68,2
568,87,3
290,23,4
387,1,1
167,45,0
84,29,0
348,10,4
895,12,2
810,56,2
627,29,3
822,45,2
837,7,2
101,38,0
404,48,1
462,68,1
868,27,2
307,70,4
141,4,0
589,93,3
701,31,3
210,4,4
375,82,1
870,86,2
544,72,3
117,21,0
413,38,1
276,35,4
102,89,0
894,1,2
306,52,4
722,70,2
181,14,4
528,48,1
517,43,1
638,65,3
685,89,3
518,24,1
325,74,4
417,31,1
660,61,3
493,27,1
382,74,1
276,83,4
322,52,4
23,99,0
731,57,2
698,61,3
587,85,3
289,60,4
847,24,2
275,37,4
321,99,4
585,79,3
723,15,2
766,50,2
208,60,4
766,7,2
123,9,0
766,33,2
568,99,3
409,94,1
163,6,0
287,10,4
747,5,2
728,91,2
635,17,3
51,8,0
838,63,2
859,17,2
540,69,3
776,39,2
562,7,3
135,80,0
203,79,4
724,43,2
454,53,1
464,90,1
2,16,0
396,40,1
329,94,4
6,38,0
217,28,4
413,38,1
133,37,0
557,24,3
146,57,0
547,35,3
204,19,4
768,85,2
123,36,0
179,49,4
156,35,0
398,2,1
341,38,4
477,80,1
348,66,4
530,21,1
288,71,4
273,87,4
525,47,1
13,31,0
363,95,1
618,21,3
481,80,1
893,87,2
281,95,4
862,23,2
671,47,3
842,8,2
511,11,1
827,34,2
584,49,3
362,62,1
349,3,4
856,100,2
59,83,0
868,82,2
529,96,1
793,45,2
529,26,1
59,81,0
431,33,1
279,80,4
632,69,3
434,42,1
27,85,0
556,46,3
377,82,1
723,81,2
850,23,2
671,89,3
103,8,0
490,2,1
436,32,1
14,7,0
26,37,0
750,17,2
229,10,4
777,32,2
808,100,2
852,24,2
754,80,2
609,33,3
67,6,0
819,53,2
891,40,2
58,65,0
531,88,1
169,1,0
138,97,0
71,26,0
847,49,2
119,57,0
480,56,1
683,95,3
34,59,0
711,57,3
823,70,2
216,2,4
655,39,3
457,47,1
594,45,3
569,20,3
290,18,4
94,99,0
732,16,2
761,20,2
646,53,3
567,94,3
863,53,2
363,56,1
321,57,4
297,58,4
204,89,4
561,59,3
286,7,4
236,87,4
476,1,1
871,5,2
125,99,0
679,70,3
27,66,0
748,2,2
274,79,4
374,74,1
330,71,4
549,64,3
69,36,0
147,95,0
43,93,0
242,30,4
533,9,1
656,80,3
508,17,1
79,87,0
502,64,1
271,43,4
258,50,4
309,39,4
605,57,3
183,78,4
713,36,3
237,50,4
884,64,2
193,62,4
669,92,3
96,4,0
572,18,3
646,83,3
312,90,4
248,86,4
517,96,1
551,21,3
660,60,3
840,17,2
503,83,1
512,45,1
529,74,1
773,24,2
426,47,1
572,60,3
338,74,4
78,97,0
568,2,3
489,2,1
602,84,3
601,33,3
717,80,3
147,8,0
451,29,1
356,75,1
500,49,1
357,5,1
138,97,0
267,1,4
648,47,3
404,15,1
777,95,2
649,89,3
519,82,1
84,53,0
278,53,4
531,17,1
415,55,1
548,31,3
348,15,4
539,63,3
135,73,0
566,74,3
558,37,3
340,94,4
51,30,0
207,53,4
564,64,3
265,52,4
14,58,0
68,54,0
570,9,3
853,20,2
600,5,3
765,76,2
323,62,4
799,97,2
705,70,3
371,56,1
255,98,4
897,78,2
729,59,2
118,74,0
220,100,4
811,89,2
501,37,1
213,51,4
653,58,3
6,97,0
162,77,0
639,69,3
344,11,4
801,59,2
270,83,4
466,35,1
107,81,0
436,94,1
892,76,2
46,12,0
482,65,1
669,46,3
263,5,4
124,20,0
10,32,0
331,10,4
467,68,1
747,14,2
195,89,4
445,84,1
136,98,0
449,7,1
437,6,1
536,83,3
131,75,0
63,30,0
848,68,2
114,5,0
896,28,2
769,45,2
495,80,1
144,98,0
723,97,2
549,89,3
875,19,2
117,59,0
237,68,4
17,61,0
797,54,2
107,49,0
346,84,4
252,34,4
814,96,2
575,55,3
593,32,3
809,58,2
3,70,0
163,25,0
427,80,1
258,86,4
507,70,1
269,11,4
642,79,3
606,84,3
12,62,0
163,75,0
457,44,1
420,37,1
717,74,3
552,54,3
519,39,1
642,11,3
582,63,3
222,18,4
156,75,0
101,75,0
672,22,3
447,24,1
294,59,4
215,32,4
892,81,2
146,12,0
410,9,1
357,40,1
275,71,4
239,22,4
484,56,1
650,35,3
734,97,2
247,58,4
764,52,2
613,33,3
269,39,4
167,57,0
297,71,4
612,14,3
363,87,1
222,31,4
110,82,0
308,57,4
560,85,3
245,78,4
224,44,4
234,23,4
514,6,1
634,23,3
504,64,1
768,49,2
872,71,2
389,60,1
1,30,0
95,16,0
768,44,2
112,17,0
121,52,0
822,67,2
96,24,0
3,97,0
220,46,4
228,98,4
53,52,0
296,49,4
261,27,4
448,58,1
62,42,0
698,55,3
792,70,2
802,92,2
620,29,3
124,67,0
130,75,0
870,13,2
320,96,4
125,16,0
434,32,1
855,40,2
253,8,4
751,57,2
374,55,1
627,18,3
818,15,2
155,61,0
176,26,0
357,23,1
283,27,4
763,64,2
812,8,2
401,30,1
55,22,0
361,77,1
546,67,3
225,32,4
732,69,2
274,27,4
397,32,1
513,21,1
895,55,2
26,48,0
779,100,2
550,84,3
229,42,4
287,27,4
265,75,4
106,39,0
471,78,1
270,3,4
900,59,2
98,75,0
503,87,1
871,23,2
291,77,4
823,62,2
23,73,0
3,39,0
757,72,2
330,14,4
168,53,0
179,14,4
577,19,3
683,31,3
633,39,3
200,94,4
18,49,0
399,9,1
331,90,4
198,94,4
199,59,4
559,63,3
858,6,2
30,100,0
439,86,1
764,21,2
201,51,4
518,51,1
85,100,0
690,37,3
747,52,2
528,29,1
516,27,1
365,87,1
17,32,0
303,83,4
191,86,4
185,80,4
808,53,2
58,92,0
189,1,4
476,37,1
599,26,3
823,42,2
87,46,0
680,50,3
862,27,2
129,60,0
412,55,1
150,70,0
698,87,3
602,61,3
195,61,4
474,58,1
4,71,0
109,25,0
875,32,2
454,17,1
696,46,3
26,78,0
778,86,2
389,6,1
199,47,4
324,58,4
152,78,0
563,68,3
405,51,1
338,49,4
418,67,1
208,85,4
644,24,3
157,98,0
231,2,4
519,82,1
183,27,4
63,59,0
232,42,4
606,43,3
597,64,3
507,93,1
399,71,1
672,28,3
267,59,4
626,81,3
777,56,2
776,23,2
143,9,0
866,93,2
542,87,3
762,86,2
660,46,3
884,98,2
897,70,2
846,69,2
821,6,2
647,85,3
836,23,2
172,41,0
37,35,0
721,80,2
323,100,4
259,30,4
230,43,4
802,30,2
127,54,0
226,38,4
433,81,1
100,8,0
614,45,3
750,69,2
843,35,2
258,88,4
151,69,0
765,13,2
334,10,4
649,90,3
747,33,2
537,5,3
865,22,2
49,80,0
41,47,0
656,100,3
4,93,0
621,41,3
689,13,3
894,22,2
822,67,2
599,3,3
49,12,0
338,20,4
737,68,2
751,100,2
29,44,0
222,63,4
381,39,1
717,29,3
642,47,3
444,41,1
622,29,3
593,30,3
733,54,2
342,29,4
468,5,1
504,69,1
736,77,2
811,82,2
494,5,1
400,76,1
744,76,2
844,64,2
746,80,2
162,26,0
718,94,2
685,69,3
488,81,1
616,55,3
496,2,1
134,77,0
104,97,0
803,90,2
884,87,2
225,54,4
297,29,4
866,56,2
531,87,1
208,92,4
869,64,2
549,100,3
557,70,3
847,38,2
440,3,1
286,56,4
283,17,4
193,39,4
74,7,0
372,55,1
651,64,3
502,89,1
558,44,3
648,64,3
483,89,1
91,82,0
168,93,0
203,98,4
544,73,3
247,28,4
657,5,3
366,87,1
48,25,0
889,17,2
680,17,3
693,1,3
300,21,4
445,51,1
331,88,4
359,61,1
109,27,0
375,90,1
501,24,1
820,11,2
54,4,0
353,95,4
151,6,0
82,77,0
754,75,2
701,31,3
782,40,2
235,5,4
882,58,2
59,81,0
828,74,2
404,1,1
718,59,2
753,53,2
58,69,0
333,14,4
675,83,3
22,74,0
249,6,4
281,50,4
829,15,2
314,53,4
807,87,2
656,84,3
343,74,4
396,43,1
142,3,0
737,50,2
541,64,3
794,85,2
633,24,3
34,72,0
792,44,2
378,57,1
889,62,2
374,81,1
682,21,3
404,44,1
480,31,1
754,88,2
351,1,4
847,5,2
308,48,4
768,70,2
278,89,4
510,43,1
897,59,2
897,37,2
441,7,1
849,38,2
363,31,1
643,47,3
266,52,4
468,54,1
616,37,3
893,87,2
237,86,4
347,26,4
757,37,2
753,82,2
344,71,4
188,49,4
731,21,2
848,37,2
251,41,4
525,36,1
22,84,0
217,97,4
834,64,2
290,80,4
365,84,1
116,22,0
794,84,2
165,31,0
158,47,0
334,17,4
252,11,4
26,64,0
357,56,1
651,94,3
795,2,2
639,81,3
112,53,0
249,57,4
426,17,1
777,64,2
173,56,0
369,74,1
720,60,2
460,3,1
290,11,4
725,54,2
72,68,0
81,60,0
416,65,1
889,30,2
513,32,1
25,41,0
748,30,2
840,74,2
881,89,2
458,21,1
748,88,2
301,39,4
580,68,3
391,68,1
55,34,0
409,85,1
174,26,0
728,75,2
643,28,3
61,60,0
713,70,3
135,12,0
892,38,2
300,72,4
610,95,3
69,78,0
468,14,1
553,92,3
782,98,2
59,40,0
269,73,4
251,75,4
772,18,2
619,40,3
3,9,0
442,51,1
121,59,0
231,84,4
437,20,1
362,99,1
106,73,0
480,1,1
385,58,1
788,69,2
596,38,3
198,4,4
171,58,0
117,9,0
44,31,0
294,10,4
209,3,4
750,74,2
408,33,1
53,89,0
634,22,3
858,46,2
754,92,2
774,59,2
264,85,4
501,23,1
63,13,0
105,3,0
257,45,4
741,33,2
318,1,4
771,6,2
134,10,0
388,73,1
838,92,2
34,68,0
107,43,0
350,63,4
392,89,1
701,49,3
583,68,3
861,44,2
671,98,3
348,84,4
750,3,2
3,59,0
715,13,3
747,2,2
869,15,2
666,35,3
780,23,2
527,70,1
438,11,1
377,90,1
148,87,0
558,17,3
382,36,1
154,41,0
348,72,4
23,61,0
683,96,3
677,97,3
707,56,3
120,48,0
521,73,1
276,97,4
437,60,1
229,92,4
710,54,3
704,27,3
11,5,0
668,87,3
788,16,2
829,100,2
423,70,1
182,58,4
643,51,3
510,33,1
244,41,4
680,57,3
754,69,2
878,23,2
774,31,2
840,32,2
814,99,2
228,63,4
443,62,1
518,74,1
13,57,0
780,51,2
102,28,0
651,67,3
814,44,2
244,91,4
408,7,1
794,46,2
46,49,0
805,95,2
7,42,0
804,19,2
309,16,4
710,74,3
332,87,4
685,60,3
565,70,3
306,12,4
449,28,1
785,86,2
660,29,3
230,96,4
274,28,4
170,51,0
743,87,2
782,65,2
259,95,4
719,10,2
213,32,4
82,78,0
885,45,2
779,62,2
409,96,1
534,4,1
455,40,1
440,49,1
861,8,2
531,53,1
301,45,4
698,16,3
207,100,4
148,8,0
322,84,4
575,100,3
77,26,0
19,47,0
391,25,1
389,93,1
450,21,1
274,2,4
549,96,3
581,31,3
840,10,2
499,45,1
505,33,1
789,63,2
60,67,0
591,15,3
391,32,1
753,18,2
26,12,0
696,27,3
562,23,3
121,83,0
102,72,0
240,80,4
775,70,2
183,30,4
736,24,2
623,20,3
411,95,1
303,87,4
462,74,1
285,71,4
181,4,4
13,61,0
472,66,1
324,29,4
844,81,2
211,52,4
429,15,1
320,21,4
529,40,1
460,2,1
724,49,2
153,67,0
253,75,4
108,54,0
752,20,2
540,11,3
885,74,2
841,9,2
592,33,3
811,69,2
668,83,3
560,87,3
824,93,2
586,17,3
344,59,4
162,29,0
432,54,1
716,79,3
856,4,2
657,70,3
418,2,1
640,38,3
536,23,3
877,15,2
677,44,3
314,4,4
717,27,3
206,55,4
87,51,0
161,95,0
359,97,1
344,56,4
818,68,2
394,65,1
891,3,2
207,46,4
521,14,1
333,86,4
454,46,1
773,38,2
856,69,2
392,6,1
157,8,0
881,8,2
861,32,2
76,46,0
129,18,0
666,69,3
848,25,2
840,20,2
146,89,0
455,84,1
182,74,4
422,99,1
532,37,1
773,59,2
136,95,0
773,58,2
743,91,2
491,59,1
508,51,1
464,27,1
91,43,0
183,15,4
256,60,4
764,67,2
613,57,3
19,100,0
572,89,3
486,99,1
653,53,3
64,35,0
459,14,1
796,81,2
746,18,2
896,98,2
216,2,4
598,77,3
820,71,2
207,61,4
122,63,0
582,24,3
60,77,0
621,11,3
570,86,3
164,91,0
202,23,4
143,35,0
610,96,3
405,4,1
578,19,3
506,69,1
174,46,0
317,66,4
642,71,3
71,26,0
379,60,1
260,55,4
28,53,0
74,38,0
797,44,2
817,42,2
521,63,1
634,64,3
550,7,3
23,62,0
39,48,0
623,87,3
544,24,3
786,100,2
783,86,2
227,29,4
861,58,2
134,36,0
269,46,4
849,74,2
352,63,4
285,72,4
282,16,4
565,85,3
616,29,3
639,29,3
723,77,2
745,95,2
405,40,1
287,48,4
820,52,2
622,71,3
456,56,1
603,97,3
174,56,0
145,27,0
197,88,4
272,100,4
323,76,4
831,29,2
746,46,2
655,30,3
476,100,1
786,75,2
32,14,0
699,70,3
617,40,3
754,32,2
893,28,2
504,46,1
133,30,0
15,62,0
171,31,0
786,30,2
645,63,3
66,74,0
834,66,2
547,5,3
274,87,4
889,58,2
78,20,0
145,86,0
287,49,4
831,60,2
461,61,1
531,82,1
760,93,2
32,5,0
64,40,0
317,74,4
661,9,3
458,93,1
194,80,4
365,14,1
75,32,0
226,16,4
265,80,4
575,82,3
14,63,0
532,70,1
240,58,4
672,24,3
569,77,3
414,15,1
263,93,4
842,22,2
343,47,4
146,100,0
591,61,3
753,64,2
224,20,4
396,55,1
584,9,3
691,31,3
339,13,4
379,23,1
473,26,1
469,47,1
469,32,1
863,40,2
486,44,1
570,87,3
196,83,4
637,73,3
307,29,4
522,89,1
377,98,1
385,49,1
337,49,4
871,44,2
351,62,4
161,93,0
202,10,4
50,74,0
147,62,0
52,1,0
168,11,0
484,82,1
189,44,4
645,1,3
633,17,3
5,95,0
249,92,4
165,85,0
108,81,0
639,7,3
824,37,2
330,50,4
848,60,2
292,26,4
87,51,0
483,40,1
577,47,3
409,36,1
533,40,1
411,17,1
715,39,3
655,76,3
637,33,3
64,22,0
410,33,1
566,48,3
155,50,0
441,2,1
588,62,3
211,51,4
175,99,0
812,41,2
36,92,0
683,14,3
832,32,2
109,44,0
27,29,0
442,80,1
824,6,2
541,94,3
899,82,2
789,47,2
483,68,1
522,47,1
30,8,0
890,53,2
236,34,4
113,39,0
666,59,3
554,50,3
735,49,2
891,79,2
15,11,0
787,52,2
850,44,2
252,53,4
818,12,2
487,95,1
690,51,3
183,46,4
604,66,3
704,3,3
711,83,3
295,16,4
190,44,4
156,57,0
447,95,1
305,98,4
399,80,1
538,16,3
741,100,2
218,95,4
580,28,3
73,36,0
346,17,4
769,17,2
286,46,4
550,22,3
427,71,1
1,38,0
841,21,2
669,26,3
358,40,1
457,22,1
61,34,0
881,92,2
226,75,4
510,74,1
251,19,4
852,8,2
504,19,1
29,51,0
27,66,0
186,14,4
295,7,4
471,37,1
281,44,4
702,71,3
891,15,2
820,30,2
625,27,3
90,58,0
571,34,3
419,91,1
621,46,3
231,11,4
374,92,1
406,54,1
92,34,0
375,85,1
632,58,3
309,62,4
399,99,1
618,55,3
173,96,0
614,26,3
75,70,0
140,28,0
290,85,4
358,31,1
561,70,3
158,51,0
573,90,3
460,58,1
414,5,1
39,49,0
17,10,0
647,100,3
212,58,4
403,23,1
173,82,0
54,52,0
125,7,0
433,19,1
771,78,2
33,74,0
87,45,0
703,52,3
812,7,2
626,48,3
265,75,4
164,72,0
552,33,3
30,75,0
440,13,1
496,61,1
730,10,2
469,58,1
285,13,4
209,37,4
266,21,4
386,97,1
702,81,3
697,52,3
818,63,2
142,9,0
429,39,1
230,33,4
879,42,2
260,59,4
542,46,3
318,79,4
742,100,2
40,62,0
133,12,0
430,84,1
833,6,2
796,33,2
307,56,4
199,53,4
733,99,2
19,48,0
201,17,4
834,96,2
698,78,3
431,34,1
763,52,2
205,61,4
88,47,0
69,77,0
58,46,0
518,62,1
14,60,0
186,78,4
251,16,4
830,89,2
723,79,2
895,60,2
743,43,2
92,41,0
588,94,3
697,55,3
480,98,1
150,60,0
667,97,3
155,88,0
748,99,2
694,91,3
442,16,1
789,90,2
104,28,0
58,42,0
368,8,1
774,12,2
459,95,1
415,79,1
206,16,4
105,68,0
87,69,0
109,46,0
503,57,1
436,1,1
569,47,3
105,57,0
727,34,2
266,87,4
22,67,0
43,66,0
237,23,4
870,88,2
591,57,3
584,13,3
265,63,4
69,8,0
428,42,1
354,3,4
454,68,1
605,96,3
873,6,2
19,99,0
16,39,0
258,29,4
331,9,4
378,43,1
810,24,2
297,7,4
644,19,3
381,41,1
482,70,1
673,30,3
807,41,2
548,91,3
723,14,2
407,18,1
82,80,0
475,86,1
35,41,0
630,87,3
891,90,2
618,7,3
77,4,0
65,24,0
746,34,2
287,50,4
225,11,4
81,69,0
553,46,3
130,88,0
883,88,2
703,74,3
461,25,1
646,54,3
124,19,0
809,67,2
575,95,3
765,19,2
676,16,3
393,3,1
40,58,0
714,81,3
634,85,3
461,55,1
67,51,0
298,78,4
441,92,1
805,2,2
480,44,1
5,16,0
889,1,2
595,24,3
173,84,0
315,85,4
567,93,3
274,82,4
576,47,3
161,42,0
648,39,3
875,52,2
470,58,1
677,46,3
254,15,4
31,72,0
14,23,0
280,19,4
290,59,4
132,52,0
610,93,3
26,71,0
752,9,2
20,53,0
61,9,0
165,41,0
3,9,0
715,85,3
351,26,4
673,37,3
643,99,3
330,22,4
377,37,1
336,27,4
156,19,0
751,84,2
549,65,3
145,62,0
227,32,4
457,58,1
255,82,4
104,40,0
574,12,3
607,41,3
191,91,4
311,62,4
602,29,3
737,88,2
597,65,3
81,88,0
231,49,4
536,96,3
727,43,2
761,82,2
276,54,4
111,46,0
154,91,0
840,77,2
874,15,2
433,12,1
664,9,3
698,75,3
704,75,3
212,54,4
601,66,3
402,66,1
606,18,3
442,36,1
799,55,2
590,79,3
539,16,3
311,19,4
391,16,1
177,28,0
327,52,4
259,21,4
673,56,3
163,17,0
893,58,2
630,38,3
826,69,2
82,3,0
260,83,4
116,21,0
632,95,3
832,51,2
345,3,4
294,63,4
746,69,2
564,7,3
892,93,2
174,95,0
195,37,4
539,66,3
180,47,4
510,29,1
618,53,3
600,88,3
265,86,4
410,31,1
502,75,1
369,31,1
114,9,0
489,27,1
533,85,1
2,33,0
513,92,1
469,92,1
843,84,2
232,83,4
658,41,3
198,97,4
574,84,3
89,34,0
52,90,0
171,56,0
384,75,1
171,83,0
297,28,4
468,85,1
462,87,1
219,31,4
94,58,0
426,49,1
107,43,0
25,58,0
445,4,1
649,73,3
496,92,1
725,91,2
645,63,3
608,63,3
725,69,2
89,79,0
174,2,0
11,47,0
26,39,0
32,68,0
825,95,2
666,63,3
609,18,3
847,91,2
711,98,3
533,97,1
393,26,1
849,19,2
349,94,4
3,28,0
171,19,0
375,1,1
177,33,0
54,49,0
75,17,0
430,17,1
420,30,1
827,30,2
580,75,3
182,65,4
687,11,3
523,8,1
556,26,3
564,18,3
536,86,3
605,56,3
406,43,1
828,2,2
403,79,1
384,11,1
368,59,1
395,90,1
341,83,4
380,69,1
320,94,4
616,100,3
760,16,2
705,21,3
375,40,1
693,45,3
778,49,2
612,100,3
162,26,0
3,58,0
8,33,0
270,40,4
337,60,4
780,27,2
199,5,4
164,53,0
119,25,0
154,99,0
377,8,1
405,29,1
212,37,4
410,54,1
322,43,4
170,91,0
529,86,1
573,79,3
558,37,3
450,11,1
396,53,1
399,55,1
786,65,2
339,72,4
397,20,1
627,77,3
344,44,4
886,3,2
406,72,1
864,84,2
61,51,0
724,37,2
649,17,3
221,57,4
871,14,2
306,94,4
810,97,2
620,10,3
95,94,0
484,77,1
351,25,4
770,69,2
248,97,4
360,39,1
297,21,4
31,37,0
779,97,2
530,11,1
803,100,2
897,35,2
204,40,4
775,23,2
717,38,3
851,32,2
186,94,4
292,25,4
671,11,3
618,34,3
227,18,4
694,18,3
354,35,4
406,22,1
127,6,0
896,12,2
900,87,2
555,18,3
62,34,0
190,89,4
536,65,3
260,83,4
733,65,2
292,89,4
368,52,1
312,1,4
550,38,3
242,47,4
654,59,3
141,9,0
352,6,4
172,80,0
430,18,1
620,34,3
568,95,3
7,94,0
390,12,1
766,31,2
252,46,4
13,72,0
379,86,1
710,1,3
632,52,3
9,56,0
811,56,2
180,64,4
553,70,3
687,49,3
758,64,2
479,13,1
890,38,2
226,35,4
693,70,3
293,90,4
146,82,0
846,34,2
538,3,3
661,10,3
581,96,3
161,92,0
424,97,1
653,96,3
453,91,1
319,39,4
561,85,3
322,80,4
803,48,2
207,17,4
875,62,2
550,71,3
295,94,4
520,95,1
617,68,3
119,66,0
586,62,3
884,32,2
192,50,4
163,1,0
573,5,3
144,28,0
442,4,1
410,87,1
19,53,0
185,8,4
703,24,3
676,64,3
90,5,0
17,5,0
441,66,1
813,83,2
602,11,3
735,62,2
65,30,0
85,48,0
789,68,2
263,14,4
599,29,3
633,92,3
627,78,3
205,1,4
394,11,1
82,22,0
389,100,1
734,6,2
5,88,0
525,43,1
700,69,3
240,77,4
686,92,3
470,48,1
856,52,2
129,24,0
612,3,3
847,78,2
464,34,1
706,8,3
25,94,0
407,56,1
367,16,1
689,88,3
560,82,3
631,63,3
669,97,3
774,15,2
89,15,0
392,22,1
874,90,2
82,21,0
551,15,3
229,56,4
188,11,4
201,67,4
770,22,2
80,100,0
429,21,1
655,59,3
799,36,2
630,78,3
567,50,3
692,2,3
753,30,2
43,51,0
161,88,0
576,94,3
717,68,3
365,92,1
512,63,1
580,64,3
85,99,0
153,22,0
22,40,0
585,55,3
816,11,2
875,1,2
496,58,1
50,89,0
294,61,4
160,67,0
86,97,0
182,11,4
175,76,0
418,45,1
579,25,3
97,77,0
569,69,3
335,38,4
289,93,4
795,82,2
60,45,0
423,98,1
717,82,3
326,79,4
870,26,2
252,23,4
208,25,4
348,35,4
887,91,2
431,13,1
355,15,4
757,75,2
167,93,0
689,6,3
181,57,4
817,13,2
510,63,1
250,35,4
743,40,2
779,81,2
582,37,3
133,18,0
155,5,0
505,44,1
97,18,0
1,10,0
769,89,2
898,28,2
360,59,1
489,19,1
314,99,4
486,20,1
452,3,1
467,64,1
612,53,3
423,53,1
446,100,1
254,83,4
869,24,2
812,8,2
830,4,2
568,65,3
775,72,2
333,84,4
337,11,4
299,15,4
235,47,4
566,91,3
667,98,3
30,9,0
354,32,4
703,92,3
593,14,3
599,65,3
881,78,2
263,51,4
476,26,1
57,42,0
119,33,0
635,67,3
168,5,0
737,25,2
248,84,4
838,10,2
776,82,2
376,6,1
131,5,0
895,28,2
639,52,3
266,1,4
24,48,0
425,27,1
768,32,2
67,82,0
39,43,0
786,38,2
656,2,3
799,24,2
