X,Y,C
322,58,1
265,69,1
368,63,0
320,57,1
438,44,0
668,11,2
801,65,4
619,43,2
636,80,2
833,13,4
324,66,1
16,71,3
110,23,3
54,40,3
881,95,4
2,59,3
837,48,4
303,30,1
859,31,4
82,51,3
190,43,1
451,12,0
7,97,3
707,54,2
206,35,1
281,32,1
835,85,4
281,27,1
609,68,2
93,50,3
359,5,1
805,62,4
426,64,0
46,67,3
711,24,2
345,44,1
331,47,1
820,38,4
685,28,2
875,58,4
141,87,3
121,82,3
309,69,1
520,54,0
680,65,2
423,78,0
638,74,2
536,81,0
183,71,1
103,16,3
358,48,1
876,21,4
786,71,4
786,64,4
396,91,0
868,5,4
760,30,4
298,14,1
276,68,1
590,16,2
859,25,4
888,39,4
492,72,0
788,79,4
471,49,0
676,7,2
417,76,0
18,69,3
288,13,1
115,57,3
489,73,0
361,60,1
764,50,4
339,88,1
649,28,2
578,26,2
343,13,1
420,54,0
653,73,2
390,88,0
557,75,2
524,44,0
604,9,2
170,86,3
567,90,2
402,1,0
214,33,1
682,87,2
59,24,3
203,62,1
300,61,1
269,89,1
410,49,0
192,63,1
87,83,3
659,5,2
554,63,2
13,82,3
824,70,4
237,75,1
617,41,2
565,21,2
764,16,4
437,50,0
785,21,4
320,22,1
630,26,2
565,45,2
897,75,4
183,9,1
887,61,4
243,32,1
26,54,3
202,78,1
366,35,0
885,58,4
151,84,3
882,45,4
413,17,0
555,78,2
530,64,0
817,16,4
889,61,4
582,95,2
846,63,4
373,92,0
69,13,3
634,84,2
583,76,2
513,74,0
549,3,2
26,27,3
465,42,0
162,62,3
799,68,4
553,87,2
172,44,3
764,99,4
534,16,0
56,89,3
145,36,3
82,94,3
761,72,4
281,1,1
493,15,0
866,6,4
370,26,0
791,97,4
699,47,2
497,25,0
64,52,3
415,15,0
306,24,1
318,83,1
826,26,4
214,83,1
499,83,0
706,32,2
315,1,1
301,59,1
471,37,0
283,7,1
191,83,1
809,71,4
340,69,1
712,70,2
838,16,4
643,63,2
246,38,1
147,75,3
118,16,3
865,68,4
557,45,2
849,52,4
84,33,3
379,71,0
332,95,1
173,7,3
121,48,3
464,91,0
696,56,2
477,56,0
346,10,1
329,25,1
645,84,2
278,89,1
502,73,0
276,51,1
688,33,2
652,6,2
312,81,1
90,64,3
614,84,2
198,63,1
232,41,1
688,2,2
496,72,0
40,68,3
557,14,2
388,98,0
888,39,4
876,64,4
26,100,3
609,2,2
593,16,2
381,60,0
525,21,0
341,23,1
545,29,2
691,48,2
338,63,1
5,57,3
835,38,4
802,92,4
155,49,3
838,45,4
549,61,2
768,55,4
825,14,4
328,69,1
84,42,3
301,85,1
145,23,3
640,10,2
283,38,1
161,87,3
631,38,2
550,20,2
665,85,2
57,57,3
434,100,0
566,84,2
106,27,3
288,15,1
683,16,2
497,54,0
276,8,1
830,1,4
394,78,0
452,51,0
247,52,1
45,46,3
586,96,2
112,74,3
287,98,1
648,69,2
462,75,0
536,84,0
753,40,4
351,39,1
516,100,0
770,67,4
168,6,3
17,74,3
715,66,2
427,70,0
289,2,1
327,37,1
146,13,3
701,79,2
690,60,2
659,18,2
693,83,2
585,15,2
281,56,1
218,93,1
407,32,0
778,43,4
162,69,3
239,27,1
883,59,4
318,54,1
854,25,4
516,42,0
702,50,2
364,75,0
406,76,0
604,23,2
839,49,4
713,81,2
205,39,1
683,93,2
99,40,3
504,70,0
58,43,3
148,73,3
336,94,1
785,77,4
192,18,1
606,55,2
279,31,1
711,93,2
396,67,0
764,4,4
230,98,1
725,49,4
610,21,2
633,87,2
211,50,1
185,34,1
857,29,4
149,52,3
535,45,0
709,28,2
769,13,4
508,22,0
852,59,4
742,63,4
5,10,3
655,27,2
637,90,2
106,80,3
833,95,4
609,83,2
221,78,1
67,66,3
752,38,4
387,41,0
182,26,3
554,27,2
154,45,3
535,79,0
70,52,3
466,70,0
681,99,2
785,97,4
517,79,0
608,3,2
548,82,2
727,62,4
263,62,1
99,41,3
125,94,3
107,25,3
164,97,3
366,35,0
822,1,4
772,7,4
328,91,1
113,59,3
119,62,3
704,34,2
291,22,1
88,99,3
672,9,2
838,44,4
660,59,2
849,76,4
399,99,0
108,1,3
597,89,2
562,13,2
62,42,3
396,52,0
297,88,1
145,20,3
439,7,0
629,48,2
305,82,1
578,52,2
381,74,0
79,65,3
211,22,1
459,97,0
805,20,4
866,94,4
323,66,1
328,98,1
229,92,1
780,55,4
848,72,4
30,5,3
161,25,3
61,25,3
74,29,3
832,26,4
242,61,1
251,8,1
819,96,4
16,91,3
476,85,0
390,39,0
8,58,3
369,66,0
666,38,2
889,5,4
198,80,1
108,78,3
580,47,2
704,92,2
332,11,1
608,43,2
53,33,3
249,38,1
547,41,2
409,12,0
102,70,3
396,56,0
407,54,0
274,84,1
111,1,3
548,96,2
65,58,3
138,1,3
853,71,4
243,97,1
484,51,0
235,56,1
797,87,4
805,43,4
195,38,1
857,15,4
409,33,0
402,6,0
822,82,4
3,75,3
813,6,4
113,6,3
299,30,1
82,3,3
705,97,2
59,95,3
470,78,0
231,83,1
465,59,0
750,77,4
559,82,2
838,78,4
727,20,4
674,20,2
762,16,4
309,62,1
415,68,0
808,58,4
566,93,2
248,90,1
356,47,1
362,7,1
334,3,1
483,76,0
506,19,0
255,34,1
409,95,0
405,33,0
254,11,1
395,10,0
515,97,0
625,43,2
629,2,2
659,79,2
41,84,3
690,23,2
780,3,4
439,49,0
495,5,0
421,31,0
893,48,4
668,86,2
363,54,1
390,17,0
836,78,4
454,40,0
450,21,0
617,95,2
95,2,3
805,25,4
6,77,3
301,90,1
658,72,2
90,18,3
407,86,0
861,80,4
150,66,3
412,67,0
179,45,3
851,92,4
368,14,0
376,97,0
642,54,2
806,39,4
488,38,0
552,100,2
726,98,4
826,28,4
486,70,0
738,96,4
702,100,2
771,30,4
802,4,4
541,58,0
784,7,4
330,35,1
302,31,1
566,5,2
99,29,3
886,54,4
773,55,4
24,44,3
513,19,0
165,47,3
858,78,4
832,23,4
534,88,0
483,76,0
316,77,1
43,27,3
152,60,3
865,33,4
540,62,0
60,89,3
558,37,2
19,20,3
860,10,4
542,20,0
674,69,2
407,49,0
239,7,1
25,88,3
46,58,3
384,83,0
300,27,1
599,3,2
641,69,2
758,47,4
683,47,2
143,32,3
533,5,0
692,31,2
385,19,0
319,59,1
549,60,2
71,48,3
787,5,4
787,26,4
578,82,2
456,82,0
85,36,3
260,50,1
560,15,2
514,37,0
5,14,3
6,18,3
783,33,4
381,56,0
729,57,4
354,63,1
761,51,4
760,96,4
285,84,1
94,11,3
636,79,2
818,97,4
832,10,4
622,55,2
490,60,0
428,17,0
232,34,1
372,37,0
189,20,1
388,36,0
347,12,1
177,76,3
424,90,0
211,93,1
430,81,0
862,91,4
115,34,3
207,80,1
748,51,4
65,24,3
805,10,4
367,64,0
726,35,4
215,12,1
15,1,3
418,25,0
332,32,1
493,98,0
391,82,0
612,2,2
833,43,4
712,79,2
578,71,2
76,98,3
280,52,1
634,32,2
260,99,1
450,54,0
900,74,4
258,87,1
87,40,3
615,97,2
113,82,3
837,69,4
738,8,4
360,71,1
520,46,0
586,87,2
892,11,4
766,24,4
814,70,4
68,6,3
698,59,2
548,12,2
421,2,0
174,52,3
753,13,4
170,75,3
897,28,4
603,99,2
772,93,4
79,52,3
91,95,3
707,55,2
67,19,3
462,33,0
840,63,4
747,53,4
53,46,3
863,39,4
527,69,0
666,38,2
25,39,3
8,39,3
504,8,0
279,96,1
689,93,2
725,10,4
564,75,2
91,59,3
314,31,1
29,21,3
422,59,0
540,53,0
310,46,1
734,57,4
728,85,4
551,75,2
189,97,1
811,71,4
170,74,3
553,71,2
315,95,1
347,1,1
847,57,4
595,20,2
414,89,0
367,38,0
629,42,2
64,68,3
683,97,2
135,46,3
83,92,3
438,13,0
38,72,3
206,37,1
632,82,2
26,17,3
541,97,0
606,35,2
879,73,4
399,10,0
770,12,4
374,78,0
363,53,1
311,89,1
514,46,0
462,58,0
888,51,4
135,23,3
56,21,3
777,13,4
62,34,3
670,25,2
438,84,0
466,88,0
769,82,4
259,75,1
49,12,3
197,69,1
146,47,3
458,52,0
5,13,3
420,62,0
431,13,0
864,98,4
758,45,4
333,50,1
25,24,3
540,7,0
655,29,2
516,43,0
500,70,0
220,31,1
440,94,0
267,22,1
133,25,3
359,59,1
799,62,4
509,39,0
825,75,4
510,79,0
210,43,1
838,8,4
518,27,0
437,82,0
453,72,0
814,89,4
352,59,1
416,47,0
4,88,3
718,83,2
652,19,2
159,1,3
143,26,3
386,25,0
496,30,0
651,49,2
280,12,1
577,43,2
776,64,4
426,30,0
872,69,4
324,16,1
597,99,2
188,84,1
728,54,4
242,32,1
32,67,3
591,90,2
529,8,0
453,91,0
796,77,4
602,2,2
891,2,4
778,12,4
817,59,4
440,42,0
595,95,2
698,68,2
740,73,4
28,51,3
15,61,3
300,1,1
739,18,4
535,41,0
546,44,2
350,10,1
810,100,4
119,12,3
547,44,2
570,63,2
151,83,3
58,96,3
511,74,0
670,67,2
472,67,0
528,45,0
161,59,3
172,98,3
644,38,2
888,95,4
838,23,4
240,21,1
468,97,0
864,89,4
425,83,0
731,4,4
41,51,3
437,80,0
83,49,3
47,3,3
705,36,2
316,72,1
411,60,0
183,50,1
870,10,4
40,31,3
640,23,2
559,29,2
875,27,4
600,20,2
483,57,0
798,55,4
306,24,1
218,31,1
247,29,1
886,100,4
227,73,1
647,45,2
750,44,4
619,38,2
228,32,1
435,93,0
737,77,4
523,32,0
355,6,1
150,32,3
810,26,4
290,86,1
459,25,0
168,93,3
717,49,2
393,81,0
539,93,0
323,68,1
611,27,2
239,14,1
510,2,0
567,10,2
305,31,1
507,55,0
274,100,1
2,23,3
136,15,3
122,16,3
451,89,0
850,69,4
82,36,3
268,58,1
573,1,2
704,2,2
729,28,4
454,87,0
868,21,4
361,12,1
426,83,0
201,51,1
868,24,4
506,98,0
272,34,1
623,30,2
739,5,4
292,21,1
825,69,4
329,4,1
56,97,3
818,47,4
726,42,4
826,2,4
589,67,2
228,10,1
82,44,3
109,62,3
219,9,1
123,22,3
120,7,3
161,27,3
611,75,2
252,80,1
881,77,4
332,70,1
353,25,1
690,81,2
138,32,3
144,41,3
853,27,4
734,20,4
509,71,0
181,89,3
373,22,0
753,47,4
879,38,4
575,11,2
460,11,0
490,35,0
319,59,1
419,72,0
743,49,4
593,56,2
216,12,1
511,16,0
282,47,1
403,93,0
305,36,1
343,15,1
215,52,1
591,93,2
43,83,3
671,18,2
595,86,2
119,72,3
467,87,0
755,97,4
652,41,2
610,7,2
551,66,2
368,16,0
806,39,4
289,29,1
661,80,2
598,29,2
358,8,1
391,27,0
183,58,1
412,52,0
844,1,4
259,21,1
301,11,1
405,65,0
574,94,2
481,9,0
224,36,1
482,33,0
755,83,4
158,18,3
350,79,1
723,53,4
809,18,4
838,85,4
463,58,0
713,80,2
268,64,1
681,23,2
203,31,1
104,26,3
617,85,2
191,44,1
488,60,0
64,39,3
349,22,1
499,20,0
741,31,4
303,90,1
432,57,0
884,83,4
880,5,4
296,92,1
230,98,1
329,77,1
623,87,2
139,65,3
281,78,1
689,99,2
165,84,3
899,51,4
757,55,4
875,59,4
680,1,2
178,87,3
94,5,3
668,37,2
538,52,0
202,72,1
370,46,0
94,80,3
114,83,3
429,2,0
843,72,4
201,49,1
463,24,0
785,48,4
199,84,1
889,36,4
481,16,0
807,86,4
314,85,1
657,3,2
649,52,2
542,42,0
37,84,3
353,32,1
686,53,2
666,82,2
87,55,3
94,71,3
484,77,0
676,23,2
652,12,2
824,25,4
630,29,2
131,92,3
866,14,4
673,94,2
774,97,4
602,56,2
742,5,4
500,90,0
870,63,4
98,40,3
635,42,2
795,98,4
227,14,1
516,43,0
832,76,4
447,65,0
557,49,2
23,49,3
352,91,1
479,56,0
71,84,3
615,11,2
578,36,2
41,38,3
94,20,3
801,57,4
62,53,3
552,38,2
98,68,3
14,97,3
738,63,4
39,1,3
513,29,0
118,60,3
580,60,2
476,97,0
786,98,4
329,61,1
96,60,3
503,77,0
306,45,1
557,44,2
556,43,2
543,26,0
431,62,0
91,73,3
639,21,2
501,49,0
81,79,3
39,100,3
92,29,3
3,29,3
413,27,0
434,19,0
504,80,0
284,51,1
433,39,0
204,34,1
311,60,1
819,37,4
492,19,0
92,40,3
603,24,2
200,60,1
21,65,3
619,36,2
380,19,0
766,33,4
130,76,3
139,42,3
535,36,0
808,93,4
644,15,2
486,40,0
859,38,4
520,15,0
595,9,2
282,21,1
599,29,2
519,68,0
814,70,4
872,55,4
405,51,0
75,95,3
330,8,1
209,36,1
103,50,3
852,56,4
627,42,2
322,60,1
883,5,4
668,12,2
140,55,3
693,15,2
306,61,1
523,99,0
526,15,0
649,65,2
319,18,1
300,60,1
344,47,1
410,91,0
578,88,2
577,43,2
541,100,0
42,89,3
32,31,3
770,1,4
757,80,4
350,28,1
679,82,2
492,87,0
441,71,0
892,19,4
861,70,4
155,84,3
867,70,4
805,53,4
804,7,4
757,51,4
756,85,4
857,64,4
335,89,1
143,16,3
713,45,2
374,21,0
892,73,4
267,62,1
535,36,0
342,27,1
710,59,2
169,89,3
835,11,4
380,36,0
384,44,0
194,91,1
352,6,1
224,57,1
42,19,3
900,61,4
297,35,1
785,15,4
549,99,2
94,85,3
898,11,4
16,41,3
664,74,2
164,26,3
668,89,2
352,2,1
649,75,2
815,3,4
175,60,3
194,94,1
738,14,4
193,75,1
546,21,2
734,95,4
143,54,3
83,3,3
382,79,0
789,16,4
406,90,0
282,51,1
882,22,4
535,65,0
656,22,2
496,69,0
794,95,4
518,71,0
800,30,4
13,27,3
338,37,1
460,25,0
363,82,1
140,65,3
662,43,2
744,73,4
891,48,4
328,46,1
274,32,1
490,94,0
796,92,4
61,18,3
102,91,3
84,40,3
765,25,4
423,3,0
676,35,2
411,52,0
644,93,2
69,71,3
295,16,1
799,92,4
415,53,0
169,44,3
890,51,4
334,50,1
589,96,2
663,83,2
242,4,1
17,60,3
724,41,4
92,59,3
161,51,3
100,14,3
456,68,0
313,93,1
666,88,2
858,52,4
567,89,2
27,42,3
706,90,2
683,36,2
202,4,1
707,4,2
53,3,3
396,66,0
86,27,3
181,55,3
334,20,1
735,7,4
197,12,1
451,73,0
782,80,4
483,75,0
343,90,1
732,4,4
474,24,0
472,27,0
753,6,4
416,82,0
577,24,2
632,74,2
624,28,2
749,52,4
170,63,3
545,92,2
773,93,4
655,24,2
796,76,4
844,71,4
14,84,3
868,24,4
98,86,3
310,12,1
165,19,3
531,35,0
229,19,1
261,30,1
111,99,3
25,77,3
474,33,0
214,38,1
715,1,2
355,38,1
750,39,4
839,98,4
697,91,2
301,42,1
855,95,4
233,22,1
431,25,0
318,10,1
828,82,4
593,80,2
684,76,2
896,92,4
286,75,1
416,66,0
59,14,3
722,58,2
630,10,2
203,26,1
509,67,0
313,95,1
382,62,0
344,21,1
521,38,0
204,95,1
350,29,1
46,11,3
202,76,1
591,48,2
718,78,2
529,77,0
812,80,4
352,51,1
782,57,4
664,34,2
560,30,2
734,59,4
676,90,2
86,76,3
812,60,4
861,52,4
672,21,2
201,83,1
873,57,4
449,3,0
404,51,0
504,95,0
131,16,3
612,6,2
720,54,2
153,36,3
613,14,2
274,96,1
404,70,0
142,42,3
129,26,3
734,81,4
488,64,0
606,16,2
223,35,1
750,2,4
71,95,3
817,14,4
219,88,1
587,13,2
348,13,1
680,9,2
229,26,1
586,64,2
210,87,1
641,29,2
500,68,0
96,96,3
619,59,2
809,19,4
289,40,1
658,29,2
246,57,1
809,25,4
360,68,1
519,27,0
45,61,3
566,90,2
263,53,1
446,73,0
823,45,4
311,31,1
689,59,2
824,24,4
245,93,1
770,95,4
883,8,4
5,80,3
52,59,3
422,24,0
198,93,1
476,40,0
272,49,1
615,24,2
87,6,3
851,89,4
795,40,4
276,89,1
816,3,4
525,33,0
297,64,1
680,56,2
8,35,3
251,22,1
360,78,1
312,71,1
156,65,3
802,16,4
621,70,2
325,50,1
194,36,1
122,23,3
892,30,4
116,75,3
876,80,4
71,21,3
430,82,0
783,38,4
242,5,1
849,11,4
48,97,3
250,87,1
240,88,1
164,55,3
532,98,0
317,62,1
772,72,4
396,42,0
3,99,3
407,5,0
429,97,0
430,81,0
863,86,4
248,55,1
318,18,1
542,49,0
156,68,3
732,83,4
429,15,0
711,49,2
428,22,0
648,83,2
328,87,1
523,55,0
696,94,2
329,55,1
42,57,3
679,28,2
668,23,2
282,45,1
690,43,2
85,34,3
856,66,4
660,17,2
338,25,1
601,2,2
480,16,0
270,88,1
723,44,4
441,96,0
261,58,1
173,37,3
142,11,3
803,76,4
132,46,3
52,55,3
66,83,3
663,92,2
599,97,2
798,36,4
240,88,1
596,62,2
234,64,1
340,8,1
485,23,0
239,42,1
25,71,3
627,84,2
495,18,0
64,69,3
503,37,0
267,65,1
62,10,3
375,69,0
330,71,1
206,28,1
115,81,3
196,99,1
579,66,2
803,19,4
724,18,4
516,94,0
219,93,1
2,2,3
748,3,4
174,33,3
577,8,2
810,13,4
299,82,1
346,42,1
3,32,3
651,56,2
403,16,0
797,65,4
80,54,3
470,99,0
765,70,4
433,3,0
134,49,3
571,6,2
60,32,3
559,35,2
214,36,1
201,20,1
769,31,4
736,93,4
445,29,0
444,91,0
511,59,0
121,67,3
8,8,3
210,96,1
626,32,2
127,29,3
215,40,1
704,92,2
497,21,0
50,28,3
561,5,2
70,5,3
762,87,4
295,50,1
730,17,4
674,40,2
227,48,1
547,6,2
664,58,2
418,7,0
182,95,3
891,40,4
470,100,0
349,45,1
489,43,0
598,57,2
7,1,3
38,82,3
365,83,0
794,22,4
834,89,4
669,29,2
168,3,3
245,95,1
631,18,2
694,45,2
416,6,0
31,84,3
769,12,4
853,34,4
648,80,2
851,77,4
877,20,4
775,34,4
718,10,2
194,95,1
667,90,2
543,17,0
75,16,3
484,53,0
811,2,4
88,100,3
647,60,2
52,32,3
429,56,0
735,4,4
842,80,4
748,24,4
504,5,0
236,45,1
204,53,1
542,11,0
465,88,0
334,4,1
856,72,4
30,40,3
840,7,4
630,34,2
244,56,1
521,75,0
337,50,1
753,22,4
422,84,0
450,96,0
505,11,0
675,62,2
827,87,4
259,51,1
109,73,3
738,8,4
667,95,2
91,48,3
533,61,0
162,52,3
160,49,3
613,57,2
183,59,1
398,42,0
289,68,1
238,85,1
436,56,0
235,42,1
45,18,3
720,57,2
459,19,0
536,58,0
568,14,2
854,52,4
890,97,4
331,3,1
569,54,2
102,46,3
4,47,3
606,85,2
378,29,0
663,88,2
281,27,1
858,8,4
110,8,3
402,6,0
726,59,4
54,19,3
501,98,0
444,70,0
779,11,4
566,83,2
223,4,1
206,5,1
259,8,1
624,47,2
131,90,3
641,39,2
709,3,2
848,83,4
668,15,2
391,77,0
497,98,0
652,90,2
781,67,4
648,37,2
111,91,3
413,89,0
15,11,3
599,20,2
499,70,0
56,93,3
307,85,1
664,88,2
788,94,4
494,19,0
130,24,3
473,69,0
300,62,1
508,25,0
781,56,4
38,69,3
88,31,3
98,10,3
580,83,2
500,39,0
815,92,4
38,54,3
566,30,2
335,45,1
52,12,3
529,27,0
366,12,0
724,15,4
68,4,3
400,26,0
117,20,3
173,1,3
430,95,0
748,24,4
811,3,4
749,28,4
545,95,2
353,61,1
605,95,2
196,63,1
505,75,0
438,62,0
222,79,1
146,28,3
199,49,1
824,48,4
857,38,4
619,29,2
57,87,3
565,53,2
480,43,0
67,29,3
203,95,1
27,33,3
599,22,2
338,83,1
74,58,3
478,82,0
292,79,1
846,40,4
639,40,2
574,21,2
222,37,1
231,14,1
335,67,1
690,40,2
556,28,2
176,24,3
395,8,0
207,49,1
888,33,4
525,9,0
698,48,2
146,83,3
777,32,4
191,42,1
534,92,0
96,54,3
22,31,3
609,76,2
862,38,4
494,90,0
131,50,3
125,13,3
44,87,3
405,92,0
364,98,0
340,59,1
322,69,1
742,13,4
553,52,2
733,55,4
743,29,4
275,44,1
471,4,0
626,76,2
878,4,4
600,12,2
232,98,1
664,42,2
841,25,4
153,59,3
853,16,4
149,12,3
370,80,0
132,63,3
76,21,3
409,99,0
656,66,2
110,45,3
800,34,4
774,36,4
172,97,3
781,23,4
428,46,0
824,94,4
725,2,4
376,90,0
739,99,4
44,51,3
605,57,2
498,36,0
128,41,3
651,67,2
287,29,1
521,19,0
91,98,3
664,74,2
249,82,1
553,83,2
654,29,2
611,76,2
857,39,4
735,10,4
606,11,2
167,58,3
208,55,1
1,69,3
895,100,4
166,49,3
878,47,4
276,45,1
219,85,1
252,39,1
481,42,0
600,37,2
540,73,0
287,78,1
163,71,3
812,53,4
291,92,1
759,76,4
399,15,0
689,2,2
186,12,1
483,72,0
110,55,3
661,78,2
377,21,0
206,83,1
36,58,3
643,32,2
81,10,3
273,14,1
683,37,2
248,96,1
323,98,1
812,54,4
463,89,0
610,78,2
324,96,1
302,12,1
458,98,0
758,60,4
586,7,2
100,6,3
75,59,3
853,84,4
820,27,4
497,80,0
867,10,4
661,5,2
231,93,1
392,88,0
673,19,2
438,8,0
428,78,0
715,26,2
894,95,4
173,1,3
569,37,2
288,97,1
859,47,4
722,34,2
579,89,2
580,26,2
680,59,2
643,3,2
7,5,3
134,80,3
526,13,0
214,54,1
6,82,3
574,67,2
146,73,3
248,25,1
309,39,1
226,18,1
186,31,1
839,67,4
456,5,0
270,86,1
378,42,0
728,21,4
855,2,4
775,98,4
224,40,1
744,65,4
810,1,4
879,35,4
830,68,4
554,99,2
202,55,1
303,66,1
423,89,0
382,57,0
19,17,3
866,83,4
94,56,3
898,35,4
700,80,2
464,9,0
61,100,3
631,19,2
197,34,1
11,9,3
414,64,0
729,92,4
415,53,0
134,42,3
457,36,0
555,58,2
126,81,3
137,38,3
417,2,0
28,96,3
590,64,2
380,66,0
277,9,1
473,66,0
470,70,0
795,28,4
82,19,3
51,30,3
36,55,3
899,90,4
7,81,3
762,78,4
353,76,1
797,78,4
872,5,4
51,68,3
93,15,3
657,63,2
512,94,0
271,6,1
95,25,3
444,90,0
422,1,0
311,5,1
643,2,2
745,36,4
309,73,1
827,88,4
492,71,0
424,1,0
185,91,1
595,29,2
253,12,1
686,9,2
410,55,0
853,21,4
336,23,1
867,32,4
5,54,3
694,38,2
686,15,2
182,68,3
516,8,0
170,76,3
672,12,2
621,75,2
576,95,2
153,35,3
41,95,3
57,100,3
99,43,3
671,2,2
500,23,0
569,90,2
164,12,3
585,32,2
62,28,3
316,43,1
770,4,4
652,7,2
569,36,2
482,61,0
766,12,4
22,86,3
892,95,4
804,61,4
887,11,4
188,67,1
558,27,2
225,65,1
262,16,1
898,76,4
566,95,2
305,32,1
459,71,0
363,88,1
94,81,3
829,100,4
197,64,1
47,98,3
89,17,3
441,21,0
665,87,2
598,7,2
533,10,0
347,42,1
460,29,0
113,12,3
424,27,0
415,69,0
871,62,4
21,11,3
454,13,0
476,38,0
245,81,1
765,97,4
694,66,2
751,19,4
188,66,1
600,25,2
822,43,4
77,31,3
72,62,3
679,84,2
843,100,4
650,70,2
394,82,0
138,45,3
843,55,4
678,1,2
597,66,2
555,66,2
822,3,4
460,46,0
619,76,2
896,31,4
546,28,2
733,6,4
566,42,2
714,40,2
845,77,4
462,87,0
358,40,1
555,47,2
397,56,0
727,65,4
377,86,0
249,59,1
83,55,3
851,17,4
267,80,1
258,14,1
470,59,0
276,80,1
695,3,2
45,54,3
133,72,3
807,56,4
354,18,1
835,44,4
605,90,2
453,83,0
658,93,2
476,15,0
432,98,0
572,70,2
494,53,0
736,67,4
725,31,4
822,83,4
519,12,0
166,12,3
148,43,3
743,100,4
711,33,2
820,73,4
208,50,1
279,18,1
660,57,2
199,80,1
46,9,3
365,47,0
260,23,1
296,20,1
432,41,0
776,40,4
153,99,3
848,45,4
870,79,4
666,50,2
819,7,4
475,63,0
639,28,2
137,34,3
683,28,2
92,58,3
276,35,1
629,3,2
727,12,4
443,47,0
200,45,1
235,53,1
147,43,3
490,80,0
513,89,0
617,44,2
501,50,0
292,1,1
435,39,0
437,71,0
315,86,1
487,14,0
878,93,4
226,18,1
139,78,3
800,97,4
453,88,0
174,64,3
374,71,0
483,40,0
377,46,0
64,100,3
175,98,3
230,2,1
220,92,1
448,21,0
276,62,1
452,93,0
665,11,2
399,18,0
215,96,1
891,10,4
257,28,1
406,99,0
391,79,0
228,21,1
548,41,2
249,22,1
106,61,3
70,34,3
207,65,1
165,47,3
170,31,3
754,31,4
233,16,1
356,84,1
417,37,0
122,53,3
635,26,2
195,99,1
508,29,0
631,76,2
183,3,1
319,76,1
679,98,2
50,90,3
437,89,0
821,67,4
858,95,4
792,64,4
604,26,2
897,9,4
41,77,3
851,96,4
833,47,4
7,89,3
709,69,2
727,43,4
697,47,2
120,44,3
20,3,3
42,38,3
129,60,3
424,30,0
312,67,1
894,52,4
619,34,2
450,1,0
594,85,2
707,66,2
92,87,3
652,1,2
41,58,3
779,47,4
213,94,1
565,99,2
557,89,2
276,9,1
38,57,3
795,70,4
366,23,0
754,20,4
333,62,1
302,38,1
816,88,4
899,56,4
675,71,2
628,77,2
899,71,4
384,88,0
146,74,3
119,59,3
523,21,0
281,79,1
435,28,0
381,23,0
865,35,4
346,57,1
127,1,3
241,47,1
517,15,0
647,37,2
380,7,0
366,16,0
224,89,1
6,71,3
12,38,3
609,68,2
819,8,4
32,7,3
12,83,3
43,63,3
135,19,3
327,15,1
119,19,3
867,16,4
883,99,4
85,86,3
734,39,4
659,87,2
105,51,3
546,18,2
318,35,1
149,38,3
682,81,2
767,12,4
173,73,3
539,6,0
418,26,0
319,29,1
186,48,1
730,59,4
705,83,2
880,5,4
438,3,0
136,48,3
900,64,4
731,74,4
789,15,4
395,43,0
373,62,0
309,83,1
186,81,1
386,10,0
679,17,2
105,22,3
429,84,0
886,68,4
529,6,0
339,94,1
420,75,0
332,3,1
385,85,0
190,82,1
238,81,1
307,88,1
609,77,2
230,47,1
160,65,3
684,30,2
645,45,2
870,25,4
292,63,1
692,79,2
452,99,0
270,76,1
13,99,3
620,52,2
900,8,4
392,81,0
891,94,4
526,59,0
136,18,3
601,74,2
51,68,3
200,33,1
774,68,4
877,100,4
176,40,3
509,3,0
461,31,0
810,41,4
753,5,4
373,27,0
60,20,3
822,26,4
484,21,0
449,85,0
645,65,2
426,45,0
280,54,1
53,29,3
638,5,2
100,21,3
327,28,1
878,16,4
704,97,2
572,60,2
242,97,1
220,3,1
615,81,2
10,47,3
91,45,3
332,36,1
716,76,2
171,78,3
242,74,1
691,23,2
472,69,0
192,28,1
115,31,3
4,23,3
748,33,4
457,83,0
432,48,0
29,9,3
147,50,3
433,67,0
188,54,1
462,83,0
692,55,2
575,92,2
261,37,1
834,17,4
664,86,2
163,40,3
598,28,2
614,28,2
116,15,3
138,41,3
591,70,2
114,77,3
331,54,1
563,20,2
866,38,4
112,10,3
252,17,1
867,1,4
434,57,0
507,52,0
816,4,4
354,89,1
898,31,4
137,96,3
552,46,2
665,47,2
380,40,0
852,53,4
474,34,0
612,43,2
302,95,1
744,95,4
688,98,2
321,46,1
819,53,4
793,94,4
270,68,1
133,70,3
491,21,0
712,47,2
488,32,0
759,56,4
580,36,2
850,34,4
362,14,1
667,68,2
463,59,0
592,58,2
144,13,3
424,77,0
107,22,3
866,2,4
458,6,0
727,48,4
856,69,4
332,96,1
363,97,1
133,61,3
105,83,3
265,19,1
186,88,1
122,46,3
376,11,0
122,20,3
759,55,4
637,8,2
354,91,1
758,1,4
12,100,3
313,42,1
728,85,4
519,8,0
27,43,3
480,66,0
675,34,2
660,77,2
703,73,2
147,44,3
760,99,4
700,18,2
488,99,0
258,8,1
77,23,3
742,32,4
616,93,2
377,25,0
457,39,0
731,56,4
590,31,2
829,93,4
250,41,1
145,55,3
317,90,1
869,95,4
853,29,4
179,86,3
840,92,4
771,30,4
